Make,Model,Year,City MPG (FT1),Highway MPG (FT1),Combined MPG (FT1)
Porsche,911 C4 GTS Cabriolet,2012,19,26,21
Porsche,911 C4 GTS Cabriolet,2012,18,24,20
Porsche,911 Carrera,2012,19,27,22
Porsche,911 Carrera,2012,18,25,21
Porsche,911 Carrera 4,2012,18,26,21
Porsche,911 Carrera 4,2012,18,24,21
Porsche,911 Carrera 4 Cabriolet,2012,18,26,21
Porsche,911 Carrera 4 Cabriolet,2012,18,25,21
Porsche,911 Carrera 4 Targa,2012,18,26,21
Porsche,911 Carrera 4 Targa,2012,18,25,21
Porsche,911 Carrera 4S,2012,18,26,21
Porsche,911 Carrera 4S,2012,18,25,21
Porsche,911 Carrera 4S Cabriolet,2012,19,26,21
Porsche,911 Carrera 4S Cabriolet,2012,18,24,20
Porsche,911 Carrera 4S Targa,2012,19,26,21
Porsche,911 Carrera 4S Targa,2012,18,24,20
Porsche,911 Carrera Cabriolet,2012,19,26,21
Porsche,911 Carrera Cabriolet,2012,18,25,21
Porsche,911 Carrera S,2012,19,26,21
Porsche,911 Carrera S,2012,18,25,20
Porsche,911 Carrera S Cabriolet,2012,19,26,21
Porsche,911 Carrera S Cabriolet,2012,18,26,21
Porsche,911 GTS,2012,19,26,21
Porsche,911 GTS,2012,18,25,20
Porsche,911 GTS Cabriolet,2012,19,26,21
Porsche,911 GTS Cabriolet,2012,18,26,21
Porsche,911 Speedster,2012,19,26,21
Porsche,911 Turbo Cabriolet,2012,16,24,19
Porsche,911 Turbo Cabriolet,2012,16,24,19
Porsche,911 Turbo Coupe,2012,17,24,19
Porsche,911 Turbo Coupe,2012,16,24,19
Porsche,911 Turbo S Cabriolet,2012,16,24,19
Porsche,911 Turbo S Coupe,2012,17,24,19
Porsche,Boxster,2012,20,29,23
Porsche,Boxster,2012,19,26,22
Porsche,Boxster S,2012,20,29,23
Porsche,Boxster S,2012,19,26,21
Porsche,Boxster Spyder,2012,20,29,23
Porsche,Boxster Spyder,2012,19,26,22
Porsche,Cayenne,2012,17,23,19
Porsche,Cayenne,2012,15,22,17
Porsche,Cayenne S,2012,16,22,18
Porsche,Cayenne S Hybrid,2012,20,24,21
Porsche,Cayenne Turbo,2012,15,22,17
Porsche,Cayman,2012,20,29,23
Porsche,Cayman,2012,19,26,22
Porsche,Cayman R,2012,20,29,23
Porsche,Cayman R,2012,19,26,22
Porsche,Cayman S,2012,20,29,23
Porsche,Cayman S,2012,19,26,21
Porsche,New 911 Carrera,2012,20,28,23
Porsche,New 911 Carrera,2012,19,27,22
Porsche,New 911 Carrera Cabriolet,2012,20,28,23
Porsche,New 911 Carrera Cabriolet,2012,19,27,22
Porsche,New 911 Carrera S,2012,19,27,22
Porsche,New 911 Carrera S,2012,19,27,22
Porsche,New 911 Carrera S Cabriolet,2012,19,27,22
Porsche,New 911 Carrera S Cabriolet,2012,19,26,21
Porsche,Panamera,2012,18,26,21
Porsche,Panamera 4,2012,18,26,21
Porsche,Panamera 4S,2012,16,24,19
Porsche,Panamera S,2012,16,24,19
Porsche,Panamera S Hybrid,2012,22,30,25
Porsche,Panamera Turbo,2012,15,23,18
Porsche,Panamera Turbo S,2012,15,23,18
Ram,C/V Cargo Van,2012,17,25,20
Saab,9-3 Convertible,2012,18,28,21
Saab,9-3 Convertible,2012,20,32,24
Saab,9-3 Sedan AWD,2012,18,28,22
Saab,9-3 Sedan AWD,2012,20,30,23
Saab,9-3 Sport Sedan,2012,19,29,22
Saab,9-3 Sport Sedan,2012,20,32,24
Saab,9-3 SportCombi,2012,18,28,21
Saab,9-3 SportCombi,2012,20,32,24
Saab,9-3X SportCombi AWD,2012,18,28,22
Saab,9-3X SportCombi AWD,2012,20,30,23
Saab,9-4X AWD,2012,17,23,19
Saab,9-4X AWD,2012,15,22,18
Saab,9-4X FWD,2012,18,24,20
Saab,9-5 Sedan,2012,18,28,21
Saab,9-5 Sedan,2012,20,32,24
Saab,9-5 Sedan AWD,2012,17,26,20
Scion,iQ,2012,36,37,37
Scion,tC,2012,22,30,25
Scion,tC,2012,23,30,25
Scion,xB,2012,22,27,24
Scion,xB,2012,22,27,24
Scion,xD,2012,27,33,29
Scion,xD,2012,27,32,29
smart,fortwo cabriolet,2012,34,38,36
smart,fortwo coupe,2012,34,38,36
Subaru,Forester AWD,2012,21,26,23
Subaru,Forester AWD,2012,19,23,21
Subaru,Forester AWD,2012,21,27,23
Subaru,Impreza AWD,2012,27,35,30
Subaru,Impreza AWD,2012,24,33,28
Subaru,Impreza AWD,2012,19,25,21
Subaru,Impreza AWD,2012,17,23,19
Subaru,Impreza Wagon/Outback Sport AWD,2012,27,35,30
Subaru,Impreza Wagon/Outback Sport AWD,2012,24,33,27
Subaru,Impreza Wagon/Outback Sport AWD,2012,19,25,21
Subaru,Impreza Wagon/Outback Sport AWD,2012,17,23,19
Subaru,Legacy AWD,2012,18,24,20
Subaru,Legacy AWD,2012,22,30,25
Subaru,Legacy AWD,2012,19,26,22
Subaru,Legacy AWD,2012,18,25,21
Subaru,Outback Wagon AWD,2012,18,24,20
Subaru,Outback Wagon AWD,2012,21,28,24
Subaru,Outback Wagon AWD,2012,19,26,22
Subaru,Tribeca AWD,2012,16,21,18
Tesla,Model S,2012,88,90,89
Toyota,4Runner 2WD,2012,17,23,19
Toyota,4Runner 4WD,2012,17,22,19
Toyota,4Runner 4WD,2012,17,22,19
Toyota,Avalon,2012,19,28,22
Toyota,Camry,2012,24,34,28
Toyota,Camry,2012,21,30,24
Toyota,Camry Hybrid LE,2012,42,38,40
Toyota,Camry Hybrid XLE,2012,40,37,39
Toyota,Corolla,2012,26,34,29
Toyota,Corolla,2012,27,33,29
Toyota,FJ Cruiser 2WD,2012,17,20,19
Toyota,FJ Cruiser 4WD,2012,15,18,16
Toyota,FJ Cruiser 4WD,2012,17,20,18
Toyota,Highlander 2WD,2012,18,24,20
Toyota,Highlander 2WD,2012,20,25,22
Toyota,Highlander 4WD,2012,17,22,19
Toyota,Highlander Hybrid 4WD,2012,28,28,28
Toyota,Matrix,2012,20,26,22
Toyota,Matrix,2012,21,28,24
Toyota,Matrix,2012,25,31,27
Toyota,Matrix,2012,26,32,29
Toyota,Matrix,2012,21,28,24
Toyota,Prius,2012,49,46,48
Toyota,Prius c,2012,53,46,50
Toyota,Prius Plug-in Hybrid,2012,51,49,50
Toyota,Prius v,2012,43,39,41
Toyota,RAV4 2WD,2012,21,28,24
Toyota,RAV4 2WD,2012,19,26,22
Toyota,RAV4 4WD,2012,21,27,23
Toyota,RAV4 4WD,2012,19,26,22
Toyota,RAV4 EV,2012,78,74,76
Toyota,Sequoia 2WD,2012,14,20,16
Toyota,Sequoia 2WD,2012,13,18,15
Toyota,Sequoia 4WD,2012,13,18,15
Toyota,Sequoia 4WD,2012,13,17,14
Toyota,Sequoia 4WD FFV,2012,13,18,15
Toyota,Sienna 2WD,2012,19,24,21
Toyota,Sienna 2WD,2012,18,25,21
Toyota,Sienna AWD,2012,17,23,19
Toyota,Tacoma 2WD,2012,19,24,21
Toyota,Tacoma 2WD,2012,17,21,19
Toyota,Tacoma 2WD,2012,21,25,22
Toyota,Tacoma 2WD,2012,16,21,18
Toyota,Tacoma 4WD,2012,18,21,19
Toyota,Tacoma 4WD,2012,16,21,18
Toyota,Tacoma 4WD,2012,18,20,19
Toyota,Tacoma 4WD,2012,15,19,17
Toyota,Tundra 2WD,2012,16,20,18
Toyota,Tundra 2WD,2012,15,20,17
Toyota,Tundra 2WD,2012,14,18,15
Toyota,Tundra 4WD,2012,14,19,16
Toyota,Tundra 4WD,2012,13,17,15
Toyota,Tundra 4WD FFV,2012,13,18,15
Toyota,Venza,2012,21,27,23
Toyota,Venza,2012,19,26,21
Toyota,Venza AWD,2012,20,25,22
Toyota,Venza AWD,2012,18,25,21
Toyota,Yaris,2012,29,34,31
Toyota,Yaris,2012,30,36,33
Volkswagen,Beetle,2012,22,30,25
Volkswagen,Beetle,2012,22,29,25
Volkswagen,Beetle,2012,22,31,25
Volkswagen,Beetle,2012,21,30,24
Volkswagen,CC,2012,22,31,25
Volkswagen,CC,2012,21,31,24
Volkswagen,CC 4motion,2012,17,25,20
Volkswagen,Eos,2012,22,30,25
Volkswagen,Golf,2012,24,31,26
Volkswagen,Golf,2012,23,33,26
Volkswagen,Golf R,2012,19,27,22
Volkswagen,GTI,2012,24,33,27
Volkswagen,GTI,2012,21,31,25
Volkswagen,Jetta,2012,24,32,27
Volkswagen,Jetta,2012,24,31,26
Volkswagen,Jetta,2012,23,29,25
Volkswagen,Jetta,2012,23,33,26
Volkswagen,Jetta,2012,24,34,28
Volkswagen,Jetta,2012,22,33,26
Volkswagen,Jetta SportWagen,2012,24,31,26
Volkswagen,Jetta SportWagen,2012,23,33,26
Volkswagen,Passat,2012,22,31,25
Volkswagen,Passat,2012,20,28,23
Volkswagen,Passat,2012,22,32,26
Volkswagen,Routan,2012,17,25,20
Volkswagen,Tiguan,2012,22,26,24
Volkswagen,Tiguan,2012,18,26,21
Volkswagen,Tiguan 4motion,2012,21,26,23
Volkswagen,Touareg,2012,16,23,19
Volkswagen,Touareg Hybrid,2012,20,24,21
Volvo,C30 FWD,2012,21,30,24
Volvo,C30 FWD,2012,21,29,24
Volvo,C70 FWD,2012,18,28,21
Volvo,S60 AWD,2012,18,26,21
Volvo,S60 FWD,2012,20,30,23
Volvo,S80 AWD,2012,18,26,21
Volvo,S80 FWD,2012,20,28,23
Volvo,XC60 AWD,2012,17,23,20
Volvo,XC60 AWD,2012,18,24,20
Volvo,XC60 FWD,2012,19,25,21
Volvo,XC70 AWD,2012,17,23,20
Volvo,XC70 AWD,2012,18,24,20
Volvo,XC70 FWD,2012,19,25,21
Volvo,XC90 AWD,2012,16,22,18
Volvo,XC90 FWD,2012,16,23,19
VPG,MV-1,2012,13,18,15
VPG,MV-1 CNG,2012,11,16,13
Acura,ILX,2013,24,34,27
Acura,ILX,2013,22,31,25
Acura,ILX Hybrid,2013,38,38,38
Acura,MDX 4WD,2013,16,21,18
Acura,RDX 2WD,2013,20,28,23
Acura,RDX 4WD,2013,19,27,22
Acura,TL 2WD,2013,20,29,23
Acura,TL 4WD,2013,18,26,21
Acura,TL 4WD,2013,18,24,20
Acura,TSX,2013,22,31,25
Acura,TSX,2013,19,28,22
Acura,TSX,2013,21,29,24
Acura,TSX Wagon,2013,22,29,24
Acura,ZDX 4WD,2013,16,23,19
Audi,A3,2013,21,28,24
Audi,A3,2013,21,30,24
Audi,A3 quattro,2013,21,28,24
Audi,A4,2013,24,31,26
Audi,A4 quattro,2013,20,30,24
Audi,A4 quattro,2013,20,29,23
Audi,A4 quattro,2013,22,32,26
Audi,A5 Cabriolet,2013,24,31,26
Audi,A5 Cabriolet quattro,2013,20,30,24
Audi,A5 Cabriolet quattro,2013,20,29,23
Audi,A5 quattro,2013,20,30,24
Audi,A5 quattro,2013,20,29,23
Audi,A5 quattro,2013,22,32,26
Audi,A6,2013,25,33,28
Audi,A6 quattro,2013,20,30,24
Audi,A6 quattro,2013,18,27,21
Audi,A7 quattro,2013,18,28,21
Audi,A8,2013,18,28,21
Audi,A8,2013,17,28,21
Audi,A8 L,2013,18,28,21
Audi,A8 L,2013,16,26,19
Audi,A8 L,2013,13,21,16
Audi,allroad quattro,2013,20,26,22
Audi,allroad quattro,2013,20,26,22
Audi,Q5,2013,20,28,23
Audi,Q5,2013,20,27,22
Audi,Q5,2013,18,26,21
Audi,Q5 Hybrid,2013,24,30,26
Audi,Q7,2013,16,21,18
Audi,RS 5,2013,16,23,18
Audi,RS 5 Cabriolet,2013,16,22,18
Audi,S4,2013,18,28,21
Audi,S4,2013,17,26,20
Audi,S5,2013,18,28,21
Audi,S5,2013,17,26,20
Audi,S5 Cabriolet,2013,18,26,21
Audi,S6,2013,17,27,20
Audi,S7,2013,17,27,20
Audi,S8,2013,15,26,19
Audi,TT Coupe quattro,2013,22,31,26
Audi,TT Roadster quattro,2013,22,31,26
Audi,TT RS Coupe,2013,18,25,20
BMW,128ci Convertible,2013,18,26,21
BMW,128ci Convertible,2013,19,28,22
BMW,128i,2013,18,28,21
BMW,128i,2013,19,28,22
BMW,135i,2013,18,25,20
BMW,135i,2013,20,28,23
BMW,135i Convertible,2013,18,25,20
BMW,135i Convertible,2013,19,27,22
BMW,320i,2013,23,35,28
BMW,320i,2013,23,35,27
BMW,320i xDrive,2013,23,34,27
BMW,320i xDrive,2013,22,33,26
BMW,328i,2013,23,33,26
BMW,328i,2013,22,33,26
BMW,328i Convertible,2013,18,26,21
BMW,328i Convertible,2013,17,26,20
BMW,328i Coupe,2013,18,28,21
BMW,328i Coupe,2013,19,28,22
BMW,328i Coupe xDrive,2013,17,25,20
BMW,328i Coupe xDrive,2013,16,25,19
BMW,328i xDrive,2013,22,32,26
BMW,335i,2013,23,32,26
BMW,335i,2013,20,29,23
BMW,335i Convertible,2013,18,27,21
BMW,335i Convertible,2013,19,27,22
BMW,335i Coupe,2013,18,27,21
BMW,335i Coupe,2013,19,27,22
BMW,335i Coupe xDrive,2013,18,26,21
BMW,335i Coupe xDrive,2013,20,28,23
BMW,335i xDrive,2013,20,30,24
BMW,335i xDrive,2013,20,28,23
BMW,335is Convertible,2013,17,23,19
BMW,335is Convertible,2013,18,26,21
BMW,335is Coupe,2013,17,23,19
BMW,335is Coupe,2013,18,26,21
BMW,528i,2013,24,33,27
BMW,528i xDrive,2013,22,32,26
BMW,535i,2013,20,30,24
BMW,535i,2013,20,29,23
BMW,535i Gran Turismo,2013,20,30,24
BMW,535i xDrive,2013,21,29,24
BMW,535i xDrive Gran Turismo,2013,18,26,21
BMW,550i,2013,17,25,20
BMW,550i,2013,15,22,17
BMW,550i Gran Turismo,2013,16,24,19
BMW,550i xDrive,2013,16,24,19
BMW,550i xDrive Gran Turismo,2013,16,24,19
BMW,640i Convertible,2013,20,30,24
BMW,640i Coupe,2013,23,32,26
BMW,640i Gran Coupe,2013,20,30,24
BMW,650i Convertible,2013,17,24,19
BMW,650i Convertible xDrive,2013,16,24,19
BMW,650i Coupe,2013,17,24,19
BMW,650i Coupe xDrive,2013,16,24,19
BMW,650i Gran Coupe,2013,17,24,19
BMW,650i xDrive Gran Coupe,2013,16,24,19
BMW,740i,2013,19,28,22
BMW,740Li,2013,19,28,22
BMW,740Li xDrive,2013,19,28,22
BMW,750i,2013,17,24,19
BMW,750i xDrive,2013,16,24,19
BMW,750Li,2013,16,24,19
BMW,750Li xDrive,2013,16,24,19
BMW,760Li,2013,13,20,15
BMW,ActiveHybrid 3,2013,25,32,28
BMW,ActiveHybrid 5,2013,23,30,26
BMW,ActiveHybrid 7L,2013,22,30,25
BMW,Alpina B7 LWB,2013,16,24,19
BMW,Alpina B7 LWB xDrive,2013,16,24,19
BMW,Alpina B7 SWB,2013,16,24,19
BMW,Alpina B7 SWB xDrive,2013,16,24,19
BMW,M3 Convertible,2013,14,20,16
BMW,M3 Convertible,2013,14,20,16
BMW,M3 Coupe,2013,14,20,16
BMW,M3 Coupe,2013,14,21,16
BMW,M5,2013,14,20,16
BMW,M5,2013,15,22,17
BMW,M6 Convertible,2013,14,20,16
BMW,M6 Convertible,2013,15,22,17
BMW,M6 Coupe,2013,14,20,16
BMW,M6 Coupe,2013,15,22,17
BMW,M6 Gran Coupe,2013,14,20,16
BMW,M6 Gran Coupe,2013,15,22,17
BMW,X1 sDrive28i,2013,24,33,27
BMW,X1 xDrive28i,2013,22,32,26
BMW,X1 xDrive35i,2013,18,26,21
BMW,X3 xDrive28i,2013,21,28,24
BMW,X3 xDrive35i,2013,19,26,21
BMW,X5 M,2013,12,17,14
BMW,X5 xDrive35d,2013,19,26,22
BMW,X5 xDrive35i,2013,16,23,19
BMW,X5 xDrive50i,2013,14,20,16
BMW,X6 M,2013,12,17,14
BMW,X6 xDrive35i,2013,16,23,19
BMW,X6 xDrive50i,2013,14,20,16
BMW,Z4 sDrive28i,2013,22,32,26
BMW,Z4 sDrive28i,2013,22,33,26
BMW,Z4 sDrive35i,2013,17,23,19
BMW,Z4 sDrive35i,2013,19,26,21
BMW,Z4 sDrive35is,2013,17,23,19
Bugatti,Veyron,2013,8,15,10
Buick,Enclave AWD,2013,16,22,18
Buick,Enclave FWD,2013,17,24,19
Buick,Encore,2013,25,33,28
Buick,Encore AWD,2013,23,29,25
Buick,LaCrosse,2013,17,27,21
Buick,LaCrosse,2013,17,27,21
Buick,LaCrosse AWD,2013,17,25,20
Buick,LaCrosse eAssist,2013,25,36,29
Buick,Regal,2013,18,28,22
Buick,Regal,2013,18,28,22
Buick,Regal,2013,19,30,23
Buick,Regal,2013,19,30,23
Buick,Regal,2013,19,26,22
Buick,Regal,2013,20,31,24
Buick,Regal,2013,19,27,22
Buick,Regal eAssist,2013,25,36,29
Buick,Verano,2013,21,31,24
Buick,Verano,2013,21,29,24
Buick,Verano,2013,20,31,24
BYD,e6,2013,61,65,63
Cadillac,ATS,2013,22,32,26
Cadillac,ATS,2013,19,27,22
Cadillac,ATS,2013,19,27,22
Cadillac,ATS,2013,21,31,24
Cadillac,ATS,2013,19,29,23
Cadillac,ATS AWD,2013,18,26,21
Cadillac,ATS AWD,2013,18,26,21
Cadillac,ATS AWD,2013,20,29,23
Cadillac,CTS,2013,12,18,14
Cadillac,CTS,2013,18,26,21
Cadillac,CTS,2013,18,27,21
Cadillac,CTS,2013,14,19,16
Cadillac,CTS,2013,16,26,19
Cadillac,CTS AWD,2013,18,26,21
Cadillac,CTS AWD,2013,18,26,21
Cadillac,CTS Wagon,2013,12,18,14
Cadillac,CTS Wagon,2013,18,26,21
Cadillac,CTS Wagon,2013,18,26,21
Cadillac,CTS Wagon,2013,14,19,16
Cadillac,CTS Wagon AWD,2013,18,26,21
Cadillac,CTS Wagon AWD,2013,18,26,21
Cadillac,Escalade 2WD,2013,14,18,16
Cadillac,Escalade AWD,2013,13,18,15
Cadillac,Escalade ESV 2WD,2013,14,18,16
Cadillac,Escalade ESV AWD,2013,13,18,14
Cadillac,Escalade Ext AWD,2013,13,18,14
Cadillac,Escalade Hybrid 2WD,2013,20,23,21
Cadillac,Escalade Hybrid 4WD,2013,20,23,21
Cadillac,SRX 2WD,2013,17,24,19
Cadillac,SRX AWD,2013,16,23,18
Cadillac,XTS,2013,17,27,21
Cadillac,XTS AWD,2013,17,26,20
Cadillac,XTS Hearse,2013,15,21,17
Cadillac,XTS Limo,2013,15,21,17
Chevrolet,Avalanche 1500 2WD,2013,15,21,17
Chevrolet,Avalanche 1500 4WD,2013,15,21,17
Chevrolet,Camaro,2013,12,18,14
Chevrolet,Camaro,2013,16,24,18
Chevrolet,Camaro,2013,18,26,21
Chevrolet,Camaro,2013,19,29,22
Chevrolet,Camaro,2013,14,19,16
Chevrolet,Camaro,2013,16,24,19
Chevrolet,Camaro,2013,17,27,20
Chevrolet,Captiva AWD,2013,16,22,18
Chevrolet,Captiva FWD,2013,20,28,23
Chevrolet,Captiva FWD,2013,17,24,19
Chevrolet,Corvette,2013,15,24,18
Chevrolet,Corvette,2013,14,21,17
Chevrolet,Corvette,2013,15,24,18
Chevrolet,Corvette,2013,16,25,19
Chevrolet,Cruze,2013,26,36,30
Chevrolet,Cruze,2013,22,34,26
Chevrolet,Cruze,2013,26,37,30
Chevrolet,Cruze,2013,25,35,29
Chevrolet,Cruze Eco,2013,26,37,30
Chevrolet,Cruze Eco,2013,28,40,32
Chevrolet,Equinox AWD,2013,20,28,23
Chevrolet,Equinox AWD,2013,20,28,23
Chevrolet,Equinox AWD,2013,16,23,19
Chevrolet,Equinox AWD,2013,16,23,19
Chevrolet,Equinox FWD,2013,17,24,20
Chevrolet,Equinox FWD,2013,22,31,26
Chevrolet,Equinox FWD,2013,17,24,20
Chevrolet,Equinox FWD,2013,22,31,26
Chevrolet,Express 1500 2WD Cargo,2013,15,20,17
Chevrolet,Express 1500 2WD Cargo,2013,13,18,15
Chevrolet,Express 1500 2WD Conversion Cargo,2013,13,17,14
Chevrolet,Express 1500 2WD Passenger,2013,13,17,14
Chevrolet,Express 1500 AWD Cargo,2013,13,17,14
Chevrolet,Express 1500 AWD Conversion Cargo,2013,13,17,14
Chevrolet,Express 1500 AWD Passenger,2013,13,17,14
Chevrolet,Express 2500 2WD Conversion Cargo,2013,10,15,12
Chevrolet,Express 2500 2WD Passenger,2013,11,17,13
Chevrolet,Express 2500 2WD Passenger,2013,11,16,13
Chevrolet,Express 3500 2WD Passenger,2013,11,17,13
Chevrolet,Express 3500 2WD Passenger,2013,11,16,12
Chevrolet,Impala,2013,18,28,22
Chevrolet,Impala,2013,18,29,22
Chevrolet,Malibu,2013,22,33,26
Chevrolet,Malibu,2013,21,29,24
Chevrolet,Malibu eAssist,2013,25,36,29
Chevrolet,Silverado 15 Hybrid 2WD,2013,20,23,21
Chevrolet,Silverado 15 Hybrid 4WD,2013,20,23,21
Chevrolet,Silverado C15 2WD,2013,15,20,17
Chevrolet,Silverado C15 2WD,2013,14,19,16
Chevrolet,Silverado C15 2WD,2013,15,21,17
Chevrolet,Silverado C15 2WD,2013,13,18,14
Chevrolet,Silverado C15 XFE 2WD,2013,15,22,18
Chevrolet,Silverado K15 4WD,2013,14,18,16
Chevrolet,Silverado K15 4WD,2013,13,18,15
Chevrolet,Silverado K15 4WD,2013,15,21,17
Chevrolet,Silverado K15 4WD,2013,12,18,14
Chevrolet,Sonic,2013,27,36,30
Chevrolet,Sonic,2013,24,34,28
Chevrolet,Sonic,2013,26,34,29
Chevrolet,Sonic,2013,28,38,32
Chevrolet,Sonic 5,2013,27,36,30
Chevrolet,Sonic 5,2013,24,34,28
Chevrolet,Sonic 5,2013,26,34,29
Chevrolet,Sonic 5,2013,28,38,32
Chevrolet,Sonic RS,2013,25,33,28
Chevrolet,Sonic RS,2013,27,33,29
Chevrolet,Spark,2013,28,36,31
Chevrolet,Spark,2013,31,37,34
Chevrolet,Suburban 1500 2WD,2013,15,21,17
Chevrolet,Suburban 1500 4WD,2013,15,21,17
Chevrolet,Suburban 2500 2WD,2013,10,16,12
Chevrolet,Suburban 2500 4WD,2013,10,16,12
Chevrolet,Tahoe 1500 2WD,2013,15,21,17
Chevrolet,Tahoe 1500 4WD,2013,15,21,17
Chevrolet,Tahoe Hybrid 2WD,2013,20,23,21
Chevrolet,Tahoe Hybrid 4WD,2013,20,23,21
Chevrolet,Traverse AWD,2013,16,23,19
Chevrolet,Traverse FWD,2013,17,24,19
Chevrolet,Volt,2013,35,40,37
Chrysler,200,2013,21,28,23
Chrysler,200,2013,19,28,22
Chrysler,200,2013,20,30,23
Chrysler,300,2013,16,25,19
Chrysler,300,2013,19,30,23
Chrysler,300,2013,19,30,23
Chrysler,200 Convertible,2013,19,28,22
Chrysler,200 Convertible,2013,18,27,21
Chrysler,300 AWD,2013,15,23,18
Chrysler,300 AWD,2013,18,27,21
Chrysler,300 AWD,2013,18,27,21
Chrysler,300 SRT8,2013,14,23,17
Chrysler,Town and Country,2013,17,25,20
CODA Automotive,CODA,2013,77,68,73
Dodge,Avenger,2013,21,28,23
Dodge,Avenger,2013,19,28,22
Dodge,Avenger,2013,20,30,23
Dodge,Challenger,2013,16,25,19
Dodge,Challenger,2013,18,27,21
Dodge,Challenger,2013,15,23,18
Dodge,Challenger SRT8,2013,14,23,17
Dodge,Challenger SRT8,2013,14,23,17
Dodge,Charger,2013,16,25,19
Dodge,Charger,2013,18,27,21
Dodge,Charger,2013,18,27,21
Dodge,Charger,2013,19,30,23
Dodge,Charger,2013,19,30,23
Dodge,Charger AWD,2013,15,23,18
Dodge,Charger AWD,2013,18,27,21
Dodge,Charger AWD,2013,18,27,21
Dodge,Charger SRT8,2013,14,23,17
Dodge,Dart,2013,27,36,30
Dodge,Dart,2013,24,33,27
Dodge,Dart,2013,24,33,27
Dodge,Dart,2013,21,30,24
Dodge,Dart,2013,27,38,31
Dodge,Dart,2013,25,35,29
Dodge,Dart,2013,23,33,26
Dodge,Dart Aero,2013,28,38,32
Dodge,Dart Aero,2013,28,39,32
Dodge,Durango 2WD,2013,16,23,19
Dodge,Durango 2WD,2013,14,20,16
Dodge,Durango 4WD,2013,16,23,19
Dodge,Durango 4WD,2013,13,20,15
Dodge,Grand Caravan,2013,17,25,20
Dodge,Grand Caravan,2013,17,25,20
Dodge,Journey AWD,2013,16,24,19
Dodge,Journey FWD,2013,19,26,21
Dodge,Journey FWD,2013,17,25,20
Ferrari,458 Italia,2013,13,17,14
Ferrari,458 Italia,2013,13,17,15
Ferrari,458 Spider,2013,13,17,14
Ferrari,458 Spider,2013,13,17,15
Ferrari,California,2013,14,19,16
Ferrari,California,2013,14,19,16
Ferrari,F12,2013,12,16,13
Ferrari,F12,2013,12,16,13
Ferrari,FF,2013,11,17,13
Ferrari,FF,2013,11,17,13
Fiat,500,2013,27,33,29
Fiat,500,2013,28,33,30
Fiat,500,2013,30,38,34
Fiat,500 Abarth,2013,28,33,30
Fiat,500e,2013,122,108,116
Ford,C-MAX Energi Plug-in Hybrid,2013,40,36,38
Ford,C-MAX Hybrid FWD,2013,42,37,40
Ford,E150 Van FFV,2013,13,17,15
Ford,E150 Van FFV,2013,12,16,14
Ford,E150 Wagon FFV,2013,13,16,14
Ford,E150 Wagon FFV,2013,12,16,13
Ford,E250 Van FFV,2013,13,17,15
Ford,E250 Van FFV,2013,12,16,14
Ford,E350 Van,2013,10,14,12
Ford,E350 Van FFV,2013,12,16,13
Ford,E350 Wagon,2013,10,14,11
Ford,E350 Wagon FFV,2013,12,15,13
Ford,Edge AWD,2013,18,25,20
Ford,Edge AWD,2013,17,23,19
Ford,Edge AWD,2013,18,25,20
Ford,Edge FWD,2013,19,27,22
Ford,Edge FWD,2013,19,26,21
Ford,Edge FWD,2013,21,29,24
Ford,Escape AWD,2013,21,28,24
Ford,Escape AWD,2013,22,29,25
Ford,Escape FWD,2013,22,30,25
Ford,Escape FWD,2013,22,29,24
Ford,Escape FWD,2013,23,32,26
Ford,Expedition 2WD FFV,2013,14,20,16
Ford,Expedition 4WD FFV,2013,13,18,15
Ford,Explorer 2WD FFV,2013,17,24,20
Ford,Explorer AWD,2013,16,22,18
Ford,Explorer AWD,2013,17,23,19
Ford,Explorer AWD FFV,2013,17,23,19
Ford,Explorer FWD,2013,17,24,20
Ford,Explorer FWD,2013,20,27,23
Ford,F150 Pickup 2WD,2013,13,18,15
Ford,F150 Pickup 2WD,2013,16,22,18
Ford,F150 Pickup 2WD,2013,16,22,18
Ford,F150 Pickup 2WD FFV,2013,15,21,17
Ford,F150 Pickup 2WD FFV,2013,17,23,19
Ford,F150 Pickup 2WD FFV,2013,15,21,17
Ford,F150 Pickup 2WD FFV,2013,17,23,19
Ford,F150 Pickup 4WD,2013,12,16,13
Ford,F150 Pickup 4WD,2013,15,21,17
Ford,F150 Pickup 4WD,2013,15,21,17
Ford,F150 Pickup 4WD FFV,2013,14,19,16
Ford,F150 Pickup 4WD FFV,2013,16,21,18
Ford,F150 Pickup 4WD FFV,2013,14,19,16
Ford,F150 Pickup 4WD FFV,2013,16,21,18
Ford,F150 Raptor Pickup 4WD,2013,12,16,13
Ford,Fiesta FWD,2013,29,37,32
Ford,Fiesta FWD,2013,29,37,32
Ford,Fiesta SFE FWD,2013,29,38,32
Ford,Flex AWD,2013,17,23,19
Ford,Flex AWD,2013,16,22,18
Ford,Flex FWD,2013,18,25,20
Ford,Focus Electric,2013,110,99,105
Ford,Focus FWD,2013,27,36,30
Ford,Focus FWD,2013,27,36,30
Ford,Focus FWD,2013,26,35,29
Ford,Focus FWD,2013,23,31,26
Ford,Focus FWD FFV,2013,27,37,30
Ford,Focus FWD FFV,2013,27,37,30
Ford,Focus FWD FFV,2013,26,35,29
Ford,Focus SFE FWD FFV,2013,28,39,32
Ford,Fusion AWD,2013,22,31,25
